country,IATA,ICAO,city,name,latitude,longitude,timezone,city_en,name_en
IR,GCH,OIAH,Gachsaran,Gachsaran,30.3376,50.827999,Asia/Tehran,,
IR,GZW,OIIK,Ghazvin,Qazvin,36.240101,50.0471,Asia/Tehran,,
IR,HDM,OIHH,Hamadan,Hamadan,34.869201,48.552501,Asia/Tehran,,
IR,HDR,OIKP,Bandar Abbas,Havadarya,27.1583,56.1725,Asia/Tehran,,
IR,IFH,OIFE,Daran,Hesa,32.928901,51.5611,Asia/Tehran,,
IR,IFN,OIFM,Esfahan,Esfahan Shahid Beheshti,32.750801,51.861301,Asia/Tehran,,
IR,IHR,OIZI,Iran Shahr,Iran Shahr,27.236099,60.720001,Asia/Tehran,,
IR,IIL,OICI,Ilam,Ilam,33.586601,46.4048,Asia/Tehran,,
IR,IKA,OIIE,Tehran,Imam Khomeini,35.416111,51.152222,Asia/Tehran,Tehran,Tehran Imam Khomeini
IR,JAR,OISJ,Jahrom,Jahrom,28.5867,53.579101,Asia/Tehran,,
IR,JWN,OITZ,Zanjan,Zanjan,36.7737,48.359401,Asia/Tehran,,
IR,JYR,OIKJ,Jiroft,Jiroft,28.7269,57.670299,Asia/Tehran,,
IR,KER,OIKK,Kerman,Kerman,30.2744,56.951099,Asia/Tehran,,
IR,KHD,OICK,Khorram Abad,Khoram Abad,33.435398,48.282901,Asia/Tehran,,
IR,KHK,OIBQ,Khark Island,Khark Island,29.260299,50.323898,Asia/Tehran,,
IR,KHY,OITK,Khoy,Khoy,38.427501,44.973598,Asia/Tehran,,
IR,KIH,OIBK,Kish Island,Kish,26.526199,53.980201,Asia/Tehran,,
IR,KLM,OINE,Kalaleh,Kalaleh,37.3833,55.451999,Asia/Tehran,,
IR,KSH,OICC,Bakhtaran,Shahid Ashrafi Esfahani,34.345901,47.1581,Asia/Tehran,,
IR,LFM,OISR,Lamerd,Lamerd,27.372699,53.1888,Asia/Tehran,,
IR,LRR,OISL,Lar,Lar,27.674699,54.3833,Asia/Tehran,,
IR,LVP,OIBV,Lavan Island,Lavan Island,26.8103,53.3563,Asia/Tehran,,
IR,MHD,OIMM,Mashhad,Mashhad,36.235198,59.640998,Asia/Tehran,,
IR,MRX,OIAM,Bandar Mahshahr,Mahshahr,30.5562,49.151901,Asia/Tehran,,
IR,NSH,OINN,Noshahr,Noshahr,36.663299,51.464698,Asia/Tehran,,
IR,OMH,OITR,Uromiyeh,Urmia,37.668098,45.068698,Asia/Tehran,,
IR,OMI,OIAJ,Omidyeh,Omidiyeh,30.835199,49.5349,Asia/Tehran,,
IR,PFQ,OITP,Parsabad,Parsabade Moghan,39.603599,47.8815,Asia/Tehran,,
IR,PGU,OIBP,Khalije Fars,Persian Gulf,27.379601,52.737701,Asia/Tehran,,
IR,RAS,OIGG,Rasht,Sardar-e-Jangal,37.323333,49.617778,Asia/Tehran,,
IR,RJN,OIKR,Rafsanjan,Rafsanjan,30.2977,56.051101,Asia/Tehran,,
IR,RUD,OIMJ,Emam Shahr,Shahroud,36.4253,55.104198,Asia/Tehran,,
IR,RZR,OINR,Ramsar,Ramsar,36.9099,50.679599,Asia/Tehran,,
IR,SDG,OICS,Sanulldaj,Sanulldaj,35.245899,47.009201,Asia/Tehran,,
IR,SRY,OINZ,Dasht-e-naz,Dasht-e Naz,36.635799,53.193599,Asia/Tehran,,
IR,SXI,OIBS,Siri Island,Sirri Island,25.908899,54.539398,Asia/Tehran,,
IR,SYJ,OIKY,Sirjan,Sirjan,29.550899,55.672698,Asia/Tehran,,
IR,SYZ,OISS,Shiraz,Shiraz Shahid Dastghaib,29.539199,52.589801,Asia/Tehran,,
IR,TBZ,OITT,Tabriz,Tabriz,38.133899,46.235,Asia/Tehran,,
IR,TCX,OIMT,Tabas,Tabas,33.6678,56.8927,Asia/Tehran,,
IR,THR,OIII,Teheran,Mehrabad,35.689201,51.3134,Asia/Tehran,,
IR,XBJ,OIMB,Birjand,Birjand,32.898101,59.266101,Asia/Tehran,,
IR,YES,OISY,Yasuj,Yasouj,30.7005,51.545101,Asia/Tehran,,
IR,ZAH,OIZH,Zahedan,Zahedan,29.4757,60.9062,Asia/Tehran,,
IR,ZBR,OIZC,Chah Bahar,Konarak,25.4433,60.382099,Asia/Tehran,,
IS,AEY,BIAR,Akureyri,Akureyri,65.660003,-18.0727,Atlantic/Reykjavik,,
IS,BIU,BIBD,Bildudalur,Bildudalur,65.641296,-23.546199,Atlantic/Reykjavik,,
IS,EGS,BIEG,Egilsstadir,Egilsstaðir,65.283302,-14.401399,Atlantic/Reykjavik,,
IS,GJR,BIGJ,Gjogur,Gjögur,65.9953,-21.3269,Atlantic/Reykjavik,,
IS,GRY,BIGR,Grímsey,Grímsey,66.5458,-18.0173,Atlantic/Reykjavik,,
IS,HFN,BIHN,Hofn,Hornafjörður,64.295601,-15.2272,Atlantic/Reykjavik,,
IS,HZK,BIHU,Husavik,Húsavík,65.952301,-17.426001,Atlantic/Reykjavik,,
IS,IFJ,BIIS,Isafjordur,Ísafjörður,66.058097,-23.135299,Atlantic/Reykjavik,,
IS,KEF,BIKF,Keflavik,Keflavik,63.985001,-22.605499,Atlantic/Reykjavik,Reykjavik,Keflavik
IS,MVA,BIRL,Myvatn,Reykjahlíð,65.655799,-16.9181,Atlantic/Reykjavik,,
IS,NOR,BINF,Nordfjordur,Norðfjörður,65.131896,-13.746399,Atlantic/Reykjavik,,
IS,PFJ,BIPA,Patreksfjordur,Patreksfjörður,65.555801,-23.965,Atlantic/Reykjavik,,
IS,RKV,BIRK,Reykjavik,Reykjavik,64.129997,-21.940599,Atlantic/Reykjavik,,
IS,SAK,BIKR,Saudarkrokur,Sauðárkrókur,65.731697,-19.572799,Atlantic/Reykjavik,,
IS,SIJ,BISI,Siglufjordur,Siglufjörður,66.133301,-18.9167,Atlantic/Reykjavik,,
IS,THO,BITN,Thorshofn,Thorshofn,66.218498,-15.335599,Atlantic/Reykjavik,,
IS,VEY,BIVM,Vestmannaeyjar,Vestmannaeyjar,63.424301,-20.2789,Atlantic/Reykjavik,,
IS,VPN,BIVO,Vopnafjörður,Vopnafjörður,65.720596,-14.8506,Atlantic/Reykjavik,,
IT,AHO,LIEA,Alghero,Alghero-Fertilia,40.632099,8.29077,Europe/Rome,,
IT,ALL,LIMG,Albenga,Villanova D'Albenga,44.050598,8.12743,Europe/Rome,,
IT,AOI,LIPY,Ancona,Ancona Falconara,43.616341,13.36231,Europe/Rome,Ancona,Ancona
IT,AOT,LIMW,Aosta,Aosta,45.738499,7.36872,Europe/Rome,,
IT,AVB,LIPA,Aviano,Aviano Air Base,46.031898,12.596503,Europe/Rome,,
IT,BDS,LIBR,Brindisi,Brindisi - Salento,40.657631,17.947029,Europe/Rome,Brindisi,Brindisi
IT,BGY,LIME,Bergamo,Il Caravaggio,45.673882,9.704166,Europe/Rome,Milan,Milan Bergamo Il Caravaggio
IT,BLQ,LIPE,Bologna,Bologna Guglielmo Marconi,44.535439,11.28866,Europe/Rome,Bologna,Bologna Guglielmo Marconi
IT,BRI,LIBD,Bari,Bari Karol Wojtyła,41.138851,16.76059,Europe/Rome,Bari,Bari Karol Wojtyla
IT,BZO,LIPB,Bolzano,Bolzano,46.460201,11.3264,Europe/Rome,,
IT,CAG,LIEE,Cagliari,Cagliari Elmas,39.251461,9.054283,Europe/Rome,Cagliari,Cagliari Elmas
IT,CIA,LIRA,罗马,Ciampino-G. B. Pastine,41.799358,12.59493,Europe/Rome,Rome,Rome Ciampino
IT,CIY,LICB,Comiso,Comiso,36.990002,14.6,Europe/Rome,Comiso,Comiso
IT,CRV,LIBC,Crotone,Crotone,38.9972,17.0802,Europe/Rome,,
IT,CTA,LICC,Catania,Catania-Fontanarossa,37.466782,15.0664,Europe/Rome,Catania,Catania Fontanarossa
IT,CUF,LIMZ,Cuneo,Cuneo,44.547001,7.62322,Europe/Rome,,
IT,DCI,LIED,Decimomannu,Decimomannu Air Base,39.354198,8.97248,Europe/Rome,,
IT,EBA,LIRJ,Marina Di Campo,Marina Di Campo,42.7603,10.2394,Europe/Rome,,
IT,FCO,LIRF,罗马,Leonardo da Vinci-Fiumicino,41.80447,12.25079,Europe/Rome,Rome,Rome Leonardo da Vinci Fiumicino
IT,FLR,LIRQ,Florence,Peretola,43.809952,11.2051,Europe/Rome,Florence,Florence Peretola
IT,FNU,LIER,Oristano,Oristano-Fenosu,39.895308,8.642661,Europe/Rome,,
IT,FOG,LIBF,Foggia,"Foggia ""Gino Lisa""",41.432899,15.535,Europe/Rome,,
IT,FRL,LIPK,Forli,Forlì,44.194801,12.0701,Europe/Rome,,
IT,GOA,LIMJ,Genoa,Genoa Cristoforo Colombo,44.41333,8.8375,Europe/Rome,Genoa,Genoa Cristoforo Colombo
IT,GRS,LIRS,Grosseto,Grosseto Air Base,42.759701,11.0719,Europe/Rome,,
IT,LCC,LIBN,Lecce,Lecce Galatina Air Base,40.239201,18.133301,Europe/Rome,,
IT,LIN,LIML,Milan,Milano Linate,45.445099,9.276739,Europe/Rome,Milan,Milan Linate
IT,LMP,LICD,Lampedusa,Lampedusa,35.497898,12.6181,Europe/Rome,,
IT,MXP,LIMC,米兰,Malpensa,45.6306,8.728111,Europe/Rome,Milan,Milan Malpensa
IT,NAP,LIRN,Naples,Naples,40.886028,14.29078,Europe/Rome,Naples,Naples
IT,NSY,LICZ,Sigonella,Sigonella Navy Air Base,37.401699,14.9224,Europe/Rome,,
IT,OLB,LIEO,Olbia,Olbia Costa Smeralda,40.898659,9.517628,Europe/Rome,Olbia,Olbia Costa Smeralda
IT,PEG,LIRZ,Perugia,Perugia San 法国sco d'Assisi - Umbria,43.095901,12.51322,Europe/Rome,Perugia,Perugia Umbria
IT,PMF,LIMP,Parma,Parma,44.824501,10.2964,Europe/Rome,,
IT,PMO,LICJ,Palermo,Falcone-Borsellino,38.175949,13.09101,Europe/Rome,Palermo,Palermo Falcone-Borsellino
IT,PNL,LICG,Pantelleria,Pantelleria,36.816502,11.9689,Europe/Rome,,
IT,PSA,LIRP,Pisa,Pisa,43.68391,10.39275,Europe/Rome,Pisa,Pisa Galileo Galilei
IT,PSR,LIBP,Pescara,Pescara,42.431648,14.18106,Europe/Rome,Pescara,Pescara Abruzzo
IT,QLT,LIRL,Latina,Latina Air Base,41.5424,12.909,Europe/Rome,,
IT,QPA,LIPU,Padova,Padova,45.395802,11.8479,Europe/Rome,,
IT,QSR,LIRI,Salerno,Salerno Costa d'Amalfi,40.620399,14.9113,Europe/Rome,,
IT,REG,LICR,Reggio Calabria,Reggio Calabria,38.071201,15.6516,Europe/Rome,,
IT,RMI,LIPR,Rimini,Federico Fellini,44.020302,12.6117,Europe/Rome,,
IT,SAY,LIQS,Siena,Siena-Ampugnullo,43.256302,11.255,Europe/Rome,,
IT,SUF,LICA,Lamezia,Lamezia Terme,38.905392,16.24226,Europe/Rome,Lamezia Terme,Lamezia Terme
IT,TAR,LIBG,Grottaglie,"Taranto-Grottaglie ""Marcello Arlotta""",40.517502,17.4032,Europe/Rome,,
IT,TPS,LICT,Trapani,Vincenzo Florio  Trapani-Birgi,37.9114,12.488,Europe/Rome,,
IT,TRN,LIMF,Torino,Turin,45.20076,7.649631,Europe/Rome,Turin,Turin Caselle
IT,TRS,LIPQ,Ronchi De Legionari,Trieste-Friuli Venezia Giulia,45.827499,13.47222,Europe/Rome,Trieste,Trieste Friuli Venezia Giulia
IT,TSF,LIPH,Treviso,Treviso-Sant'Angelo,45.648399,12.19442,Europe/Rome,Treviso,Treviso
IT,TTB,LIET,Tortoli,Tortolì,39.9188,9.68298,Europe/Rome,,
IT,VBS,LIPO,Brescia,Brescia,45.428902,10.3306,Europe/Rome,,
IT,VCE,LIPZ,Venice,Venice Marco Polo,45.505268,12.35194,Europe/Rome,Venice,Venice Marco Polo
IT,VIC,LIPT,Vicenza,Vicenza,45.573399,11.5295,Europe/Rome,,
IT,VRN,LIPX,Villafranca,Verona Villafranca,45.395699,10.88853,Europe/Rome,Verona,Verona
JE,JER,EGJJ,Jersey,Jersey,49.207939,-2.1955,Europe/Jersey,Jersey,Jersey
JM,KIN,MKJP,Kingston,Norman Manley,17.935659,-76.787498,America/Jamaica,Kingston,Kingston Norman Manley
JM,KTP,MKTP,Kingston,Tinson Pen,17.988599,-76.823799,America/Jamaica,,
JM,MBJ,MKJS,Montego Bay,Sangster,18.50371,-77.9133,America/Jamaica,Montego Bay,Montego Bay Sangster
JM,NEG,MKNG,Negril,Negril,18.3428,-78.332099,America/Jamaica,,
JM,OCJ,MKBS,Ocho Rios,Boscobel Aerodrome,18.404199,-76.969001,America/Jamaica,,
JM,POT,MKKJ,Port Antonio,Ken Jones,18.198799,-76.5345,America/Jamaica,,
JO,ADJ,OJAM,Amman,Amman-Marka,31.9727,35.9916,Asia/Amman,,
JO,AMM,OJAI,Amman,Queen Alia,31.722549,35.99321,Asia/Amman,Amman,Amman Queen Alia
JO,AQJ,OJAQ,Aqaba,Aqaba King Hussein,29.61161,35.018059,Asia/Amman,Aqaba,Aqaba King Hussein
JO,OMF,OJMF,Mafraq,King Hussein Air College,32.3564,36.259201,Asia/Amman,,
KE,ASV,HKAM,Amboseli National Park,Amboseli,-2.64505,37.253101,Africa/Nairobi,,
KE,EDL,HKEL,Eldoret,Eldoret,0.404457,35.238899,Africa/Nairobi,,
KE,GAS,HKGA,Garissa,Garissa,-0.463508,39.6483,Africa/Nairobi,,
KE,GGM,HKKG,Kakamega,Kakamega,0.271342,34.7873,Africa/Nairobi,,
KE,HOA,HKHO,Hola,Hola,-1.521999,40.004001,Africa/Nairobi,,
KE,ILU,HKKL,Kilaguni,Kilaguni,-2.910609,38.0652,Africa/Nairobi,,
KE,KEY,HKKR,Kericho,Kericho,-0.3899,35.242093,Africa/Nairobi,,
KE,KIS,HKKI,Kisumu,Kisumu,-0.086139,34.7289,Africa/Nairobi,,
KE,KTL,HKKT,Kitale,Kitale,0.971988,34.958599,Africa/Nairobi,,
KE,LAU,HKLU,Lamu,Manda Airstrip,-2.252419,40.913101,Africa/Nairobi,,
KE,LKG,HKLK,Lokichoggio,Lokichoggio,4.20412,34.348201,Africa/Nairobi,,
KE,LOK,HKLO,Lodwar,Lodwar,3.121969,35.608699,Africa/Nairobi,,
KE,MBA,HKMO,Mombasa,Mombasa Moi,-4.03483,39.59425,Africa/Nairobi,Mombasa,Mombasa Moi
KE,MRE,HKMS,Masai Mara,Mara Serena Lodge Airstrip,-1.406111,35.008057,Africa/Nairobi,,
KE,MYD,HKML,Malindi,Malindi,-3.22931,40.101699,Africa/Nairobi,,
KE,NBO,HKJK,内罗毕,Jomo 肯尼亚tta,-1.31924,36.927769,Africa/Nairobi,Nairobi,Nairobi Jomo Kenyatta
KE,NYE,HKNI,NYERI,Nyeri,-0.364414,36.978485,Africa/Nairobi,,
KE,NYK,HKNY,nullyuki,nullyuki,-0.062398,37.041007,Africa/Nairobi,,
KE,OYL,HKMY,Moyale,Moyale,3.46972,39.101398,Africa/Nairobi,,
KE,UAS,HKSB,Samburu South,Buffalo Spring,0.530583,37.534195,Africa/Nairobi,,
KE,UKA,HKUK,Ukunda,Ukunda Airstrip,-4.29333,39.571098,Africa/Nairobi,,
KE,WIL,HKNW,内罗毕,Nairobi Wilson,-1.32172,36.8148,Africa/Nairobi,,
KE,WJR,HKWJ,Wajir,Wajir,1.73324,40.091599,Africa/Nairobi,,
KG,FRU,UCFM,Bishkek,Manas,43.061298,74.477547,Asia/Bishkek,Bishkek,Bishkek Manas
KG,OSS,UAFO,Osh,Osh,40.609001,72.793296,Asia/Bishkek,,
KH,BBM,VDBG,Battambang,Battambang,13.0956,103.223999,Asia/Phnom_Penh,,
KH,KOS,VDSV,西哈努克市,西哈努克市,10.57968,103.636803,Asia/Phnom_Penh,Sihanoukville,Sihanoukville
KH,KTI,VDKT,Kratie,Kratie,12.487999,106.055,Asia/Phnom_Penh,,
KH,KZC,VDKH,Kompong Chnullg,Kampong Chhnullg,12.2552,104.564002,Asia/Phnom_Penh,,
KH,PNH,VDPP,金边,Phnom Penh,11.54655,104.844101,Asia/Phnom_Penh,Phnom Penh,Phnom Penh
KH,RBE,VDRK,Ratanakiri,Ratanakiri,13.729999,106.986999,Asia/Phnom_Penh,,
KH,REP,VDSR,暹粒,Siem Reap,13.41066,103.812798,Asia/Phnom_Penh,Siem Reap,Siem Reap
KH,TNX,VDST,Stung Treng,Stung Treng,13.5319,106.014999,Asia/Phnom_Penh,,
KI,ABF,NGAB,Abaiang Atoll,Abaiang,1.798609,173.041,Pacific/Tarawa,,
KI,AEA,NGTB,Abemama,Abemama Atoll,0.490833,173.828994,Pacific/Tarawa,,
KI,AIS,NGTR,Arorae,Arorae Island,-2.61611,176.802993,Pacific/Tarawa,,
KI,BBG,NGTU,Butaritari,Butaritari Atoll,3.08583,172.811005,Pacific/Tarawa,,
KI,BEZ,NGBR,Beru Island,Beru,-1.354719,176.007003,Pacific/Tarawa,,
KI,CIS,PCIS,Canton Island,Canton Island,-2.76812,-171.710006,Pacific/Enderbury,,
KI,KUC,NGKT,Kuria,Kuria,0.218611,173.442001,Pacific/Tarawa,,
KI,MNK,NGMA,Maiana,Maiana,1.00361,173.031005,Pacific/Tarawa,,
KI,MTK,NGMN,Makin,Makin Island,3.374439,172.992004,Pacific/Tarawa,,
KI,MZK,NGMK,Marakei,Marakei,2.058609,173.270996,Pacific/Tarawa,,
KI,NIG,NGNU,Nikunau,Nikunau,-1.31444,176.410003,Pacific/Tarawa,,
KI,NON,NGTO,Nonouti,Nonouti,-0.639721,174.427993,Pacific/Tarawa,,
KI,TMN,NGTM,Tamana,Tamana Island,-2.48583,175.970001,Pacific/Tarawa,,
KI,TRW,NGTA,Tarawa,Bonriki,1.381639,173.147003,Pacific/Tarawa,,
KI,TSU,NGTS,Tabiteuea,Tabiteuea South,-1.474439,175.063995,Pacific/Tarawa,,
KM,AJN,FMCV,Anjouan,Ouani,-12.131699,44.430301,Indian/Comoro,,
KM,HAH,FMCH,Moroni,Prince Said Ibrahim,-11.5337,43.2719,Indian/Comoro,,
KM,NWA,FMCI,Moheli,Mohéli Bandar Es Eslam,-12.2981,43.766399,Indian/Comoro,,
KM,YVA,FMCN,Moroni,Iconi,-11.7108,43.2439,Indian/Comoro,,
KN,NEV,TKPN,Charlestown,Vance W. Amory,17.205699,-62.5899,America/St_Kitts,,
KN,SKB,TKPK,Basse Terre,Robert L. Bradshaw,17.31119,-62.718601,America/St_Kitts,Basseterre,Basseterre Robert L. Bradshaw
KP,DSO,ZKSD,Hamhung,Sondok,39.745201,127.473999,Asia/Pyongyang,,
KP,FNJ,ZKPY,平壤,平壤 Sunull,39.22406,125.670097,Asia/Pyongyang,Pyongyang,Pyongyang Sunull
KR,CHF,RKPE,Chinhae,Jinhae Airbase/ (G-813/K-10),35.140248,128.696229,Asia/Seoul,,
KR,CHN,RKJU,Jhunju,Jeon Ju  (G-703),35.87808,127.119112,Asia/Seoul,,
KR,CJJ,RKTU,清州,,36.716599,127.4991,Asia/Seoul,Cheongju,
KR,CJU,RKPC,济州,济州,33.511299,126.492996,Asia/Seoul,Jeju,Jeju
KR,GMP,RKSS,首尔,首尔金浦,37.558311,126.790497,Asia/Seoul,Seoul,Seoul Gimpo
KR,HIN,RKPS,Sacheon,Sacheon Air Base/,35.092628,128.086761,Asia/Seoul,Jinju,Jinju Sacheon
KR,ICN,RKSI,首尔,首尔仁川,37.46907,126.4505,Asia/Seoul,Seoul,Seoul Incheon
KR,JDG,RKPD,Seogwipo,Jeongseok,33.3996,126.711997,Asia/Seoul,,
KR,KAG,RKNN,Kangnung,Gangneung  (K-18),37.753601,128.943915,Asia/Seoul,,
KR,KPO,RKTH,Pohang,Pohang  (G-815/K-3),35.98785,129.420395,Asia/Seoul,Pohang,Pohang
KR,KUV,RKJK,Kunsan,Kunsan Air Base,35.983334,126.75,Asia/Seoul,Gunsan,Gunsan
KR,KWJ,RKJJ,Kwangju,Gwangju,35.126381,126.8088,Asia/Seoul,Gwangju,Gwangju
KR,MPK,RKJM,Mokpo,Mokpo Heliport,34.758899,126.379997,Asia/Seoul,,
KR,MWX,RKJB,务安,Muan,34.991379,126.382698,Asia/Seoul,Muan,Muan
KR,OSN,RKSO,Osan,Osan Air Base,37.090599,127.029999,Asia/Seoul,,
KR,PUS,RKPK,釜山,金海,35.17952,128.938202,Asia/Seoul,Busan,Gimhae
KR,RSU,RKJY,Yeosu,Yeosu,34.842319,127.616798,Asia/Seoul,Yeosu,Yeosu
KR,SSN,RKSM,Seoul East,Seoul Air Base (K-16),37.444744,127.112718,Asia/Seoul,,
KR,SWU,RKSW,Suwon,Suwon,37.239398,127.007003,Asia/Seoul,,
KR,TAE,RKTN,大邱,大邱,35.8941,128.658798,Asia/Seoul,Daegu,Daegu
KR,USN,RKPU,Ulsan,Ulsan,35.593491,129.3517,Asia/Seoul,Ulsan,Ulsan
KR,WJU,RKNW,Wonju,Wonju/Hoengseong Air Base (K-38/K-46),37.43,127.959999,Asia/Seoul,Wonju,Wonju
KR,YEC,RKTY,Yechon,Yecheon Airbase,36.630373,128.34971,Asia/Seoul,,
KR,YNY,RKNY,襄阳,襄阳,38.06131,128.669098,Asia/Seoul,Yangyang,Yangyang
KW,KWI,OKBK,科威特城,科威特城,29.226561,47.968922,Asia/Kuwait,Kuwait City,Kuwait
KY,CYB,MWCB,Cayman Brac,Gerrard Smith,19.686979,-79.882698,America/Cayman,Cayman Brac,Cayman Brac Charles Kirkconnell
KY,GCM,MWCR,Georgetown,Owen Roberts,19.29277,-81.357697,America/Cayman,George Town,George Town Owen Roberts
KY,LYB,MWCL,Little Cayman,Edward Bodden Airfield,19.660161,-80.088826,America/Cayman,,
KZ,AKX,UATT,Aktyubinsk,Aktobe,50.2458,57.206699,Asia/Oral,,
KZ,ALA,UAAA,Alma-ata,Almaty,43.35207,77.040497,Asia/Almaty,Almaty,Almaty
KZ,AYK,UAUR,Arkalyk,Arkalyk North,50.318599,66.952796,Asia/Qyzylorda,,
KZ,BXH,UAAH,Balkhash,Balkhash,46.893299,75.004997,Asia/Qyzylorda,,
KZ,CIT,UAII,Chimkent,Shymkent,42.3642,69.478897,Asia/Qyzylorda,,
KZ,DMB,UADD,Dzhambul,Taraz,42.853599,71.303596,Asia/Qyzylorda,,
KZ,DZN,UAKD,Zhezkazgan,Zhezkazgan,47.708302,67.733299,Asia/Qyzylorda,,
KZ,EKB,UASB,Ekibastuz,Ekibastuz,51.590999,75.214996,Asia/Qyzylorda,,
KZ,GUW,UATG,Atyrau,Atyrau,47.121941,51.821381,Asia/Oral,Atyrau,Atyrau
KZ,KGF,UAKK,Karaganda,Sary-Arka,49.670799,73.334396,Asia/Qyzylorda,,
KZ,KOV,UACK,Kokshetau,Kokshetau,53.329102,69.594597,Asia/Qyzylorda,,
KZ,KSN,UAUU,Kostanay,Kostanay West,53.206901,63.5503,Asia/Qyzylorda,,
KZ,KZO,UAOO,Kzyl-Orda,Kzyl-Orda Southwest,44.706902,65.592499,Asia/Qyzylorda,,
KZ,PLX,UASS,Semiplatinsk,Semipalatinsk,50.351295,80.234398,Asia/Qyzylorda,,
KZ,PPK,UACP,Petropavlosk,Petropavlosk South,54.7747,69.183898,Asia/Qyzylorda,,
KZ,PWQ,UASP,Pavlodar,Pavlodar,52.194999,77.073898,Asia/Qyzylorda,,
KZ,SCO,UATE,Aktau,Aktau,43.8601,51.091999,Asia/Oral,,
KZ,TSE,UACC,努尔苏丹（阿斯塔纳）,Astana,51.022221,71.466942,Asia/Qyzylorda,Nur-Sultan,Nursultan Nazarbayev
KZ,UKK,UASK,Ust Kamenogorsk,Ust-Kamennogorsk,50.036598,82.494201,Asia/Qyzylorda,,
KZ,URA,UARR,Uralsk,Uralsk,51.150829,51.543049,Asia/Oral,Oral,Oral Ak Zhol
LA,HOE,VLHS,Huay Xai,Ban Huoeisay,20.257299,100.436996,Asia/Vientiane,,
LA,LPQ,VLLB,Luang Prabang,Luang Phabang,19.897909,102.160698,Asia/Vientiane,Luang Prabang,Luang Prabang
LA,LXG,VLLN,Luang Namtha,Luang Namtha,20.966999,101.400002,Asia/Vientiane,,
LA,NEU,VLSN,Sam Neua,Sam Neua,20.418399,104.067001,Asia/Vientiane,,
LA,ODY,VLOS,Muang Xay,Oudomsay,20.682699,101.994003,Asia/Vientiane,,
LA,PKZ,VLPS,Pakse,Pakse,15.1321,105.780998,Asia/Vientiane,,
LA,VNA,VLSV,Saravane,Saravane,15.709439,106.410698,Asia/Vientiane,,
LA,VTE,VLVT,万象,Wattay,17.988319,102.563202,Asia/Vientiane,Vientiane,Vientiane Wattay
LA,XKH,VLXK,Phon Savan,Xieng Khouang,19.450001,103.157997,Asia/Vientiane,,
LA,ZVK,VLSK,Savannakhet,Savannakhet,16.5566,104.760002,Asia/Vientiane,,
LB,BEY,OLBA,Beirut,Beirut Rafic Hariri,33.82093,35.48838,Asia/Beirut,Beirut,Beirut Rafic Hariri
LB,KYE,OLKA,Kleiat,Rene Mouawad Air Base,34.589298,36.011299,Asia/Beirut,,
LC,SLU,TLPC,Castries,George F. L. Charles,14.0202,-60.992901,America/St_Lucia,,
LC,UVF,TLPL,Hewandorra,Hewanorra,13.73319,-60.952499,America/St_Lucia,Vieux Fort,Vieux Fort Hewanorra
LK,ACJ,VCCA,Anuradhapura,Anuradhapura Air Force Base,8.301489,80.427902,Asia/Colombo,,
LK,ADP,VCCG,Galoya,Ampara,7.33776,81.62594,Asia/Colombo,,
LK,BTC,VCCB,Batticaloa,Batticaloa,7.70576,81.678802,Asia/Colombo,,
LK,CMB,VCBI,科伦坡,BandaranaikeColombo,7.180756,79.884109,Asia/Colombo,Colombo,Colombo Bandaranaike
LK,GIU,VCCS,Sigiriya,Sigiriya Air Force Base,7.956669,80.7285,Asia/Colombo,,
LK,HRI,VCRI,Mattala,Mattala Rajapaksa,6.284467,81.124128,Asia/Colombo,,
LK,JAF,VCCJ,Jaffna,Kankesanturai,9.792329,80.070098,Asia/Colombo,,
LK,KCT,VCCK,Koggala,Koggala,5.99368,80.320297,Asia/Colombo,,
LK,RML,VCCC,科伦坡,Colombo Ratmalana,6.82199,79.886199,Asia/Colombo,,
LK,TRR,VCCT,Trinciomalee,CN Bay,8.53851,81.1819,Asia/Colombo,,
LK,WRZ,VCCW,Wirawila,Weerawila,6.254489,81.235198,Asia/Colombo,,
LR,CPA,GLCP,Greenville,Cape Palmas,4.37902,-7.696949,Africa/Monrovia,,
LR,MLW,GLMR,Monrovia,Spriggs Payne,6.28906,-10.7587,Africa/Monrovia,,
LR,ROB,GLRB,Monrovia,Roberts,6.233789,-10.362299,Africa/Monrovia,,
LS,MSU,FXMM,Maseru,Moshoeshoe I,-29.462299,27.552499,Africa/Maseru,,
LT,HLJ,EYSB,Barysiai,Barysiai,56.070598,23.558099,Europe/Vilnius,,
LT,KUN,EYKA,Kaunas,Kaunas,54.963909,24.08477,Europe/Vilnius,Kaunas,Kaunas
LT,PLQ,EYPA,Palanga,Palanga,55.973221,21.093849,Europe/Vilnius,Palanga,Palanga
LT,PNV,EYPP,Panevezys,Panevėžys Air Base,55.7294,24.4608,Europe/Vilnius,,
LT,SQQ,EYSA,Siauliai,Šiauliai,55.893901,23.395,Europe/Vilnius,,
LT,VNO,EYVI,Vilnius,Vilnius,54.63707,25.2878,Europe/Vilnius,Vilnius,Vilnius
LU,LUX,ELLX,Luxemburg,Luxembourg-Findel,49.623329,6.204444,Europe/Luxembourg,Luxembourg,Luxembourg Findel
LV,LPX,EVLA,Liepaja,Liepāja,56.517501,21.0969,Europe/Riga,,
LV,RIX,EVRA,Riga,Riga,56.923611,23.971109,Europe/Riga,Riga,Riga
LV,VNT,EVVA,Ventspils,Ventspils,57.357799,21.5442,Europe/Riga,,
